name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
Mr Richard Kirkpatrick,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Neal Isbell,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Carol Cram,Trustee,0,0,0,0,630288850,101541,Judson College
Dr Robin Tate Hall,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Garry C Wyatt,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Roger D Willmore,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Rod Wilkin,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Leigh H Wiatt,Trustee,2,0,0,0,630288850,101541,Judson College
Ms P Leigh O'Dell,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Sonya LWintzell,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Jerry Thomas,Trustee,2,0,0,0,630288850,101541,Judson College
Mr James H Sanford,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Daphne R Robinson,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Ann T Ray,Trustee,2,0,0,0,630288850,101541,Judson College
Ms Lenora W Pate,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs NC Newell,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Frances D Hamilton,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Bruce Fuller,Trustee,2,0,0,0,630288850,101541,Judson College
DrJudith K Favor,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Charles F Dunkin,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Daveta Best D02ier,Trustee,2,0,0,0,630288850,101541,Judson College
Rev Ed Cruce,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Jackie B Crowell,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Henry H Cox,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Patricia B Compton,Trustee,2,0,0,0,630288850,101541,Judson College
MrJames E Brady Jr,Trustee,2,0,0,0,630288850,101541,Judson College
Mr Roy Barnett Jr,Trustee,2,0,0,0,630288850,101541,Judson College
Mrs Eugenia G Anderson,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Robert B Adams,Trustee,2,0,0,0,630288850,101541,Judson College
Dr Rick Lance,Ex—officio,2,0,0,0,630288850,101541,Judson College
Dr John Killian,Ex—officio,2,0,0,0,630288850,101541,Judson College
Mrs Anne W Shumaker,Secretary,2,0,0,0,630288850,101541,Judson College
Mr Gregg S Morrison,Treasurer,2,0,0,0,630288850,101541,Judson College
Dr R Douglas Halbrooks,Vice—Chainnan,2,0,0,0,630288850,101541,Judson College
Rev DaVId Byrd,Chairman,2,0,0,0,630288850,101541,Judson College
Dr DaVId Potts,PreSIdent,40,194332,0,62071,630288850,101541,Judson College
