name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) JAN R MARTIN,CEO/DIRECTOR — SEE SCH J & O,50,476839,0,60464,132501829,188854,American Musical and Dramatic Academy
(2) DAVID D MARTIN,PRESIDENT/DIRECTOR — SEE SCH J & O,50,517600,0,61022,132501829,188854,American Musical and Dramatic Academy
(3) NANCY SULLIVAN,CHAIRPERSON/DIRECTOR,5,0,0,0,132501829,188854,American Musical and Dramatic Academy
(4) SHARON KELLY,DIRECTOR,3,0,0,0,132501829,188854,American Musical and Dramatic Academy
(5) ELISA LEFKOWITZ,SECRETARY/ DIRECTOR,3,0,0,0,132501829,188854,American Musical and Dramatic Academy
(6) MOLLY ZIEMINSKI,DIRECTOR,1,0,0,0,132501829,188854,American Musical and Dramatic Academy
(7) MA'I'I' MCALPINE,DIRECTOR,1,0,0,0,132501829,188854,American Musical and Dramatic Academy
(8) JON FREEDMAN,DIRECTOR,1,0,0,0,132501829,188854,American Musical and Dramatic Academy
(9) DAVID SILVERMAN,CHIEF FINANCIAL OFFICER,50,271235,0,56981,132501829,188854,American Musical and Dramatic Academy
(10) DENNIS ABENANTY,MANAGING DIRECTOR,40,134143,0,9235,132501829,188854,American Musical and Dramatic Academy
(11) EDWIN RIHERD,DIRECTOR OF EDUCATION,40,135386,0,9183,132501829,188854,American Musical and Dramatic Academy
(12) MARK RUGGIERO,DIRECTOR OF FINANCIAL AID,40,143302,0,9228,132501829,188854,American Musical and Dramatic Academy
(13) MARINA BENEDICT,FACULTY,40,118630,0,9200,132501829,188854,American Musical and Dramatic Academy
