name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
JOHN J BENISH JR,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
SISTER MARY ANN BERGFELD RSM,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
REVEREND JOHN F CANARY,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
JOHN T COSTELLO,CHAIRMAN,1,0,0,0,362177133,148627,Saint Xavier University
SISTER NANCYJ HOULIHAN RSM,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
SISTER MARGARET MARY KNITTEL RSM,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
SISTER GEORGINE SCARPINO RSM,VICE—CHAIRMAN,1,0,0,0,362177133,148627,Saint Xavier University
BRIAN O SHANNON JR,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
CHRISTINE M WISEMAN,PRESIDENT,40,360374,0,30941,362177133,148627,Saint Xavier University
SISTER SUSAN SANDERS,VICE—PRESIDENT,40,0,0,7863,362177133,148627,Saint Xavier University
RAYMOND L KRATZER,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
MARY MACLAREN,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
HOPE L FLACK,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
CAROL A KEENE,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
MARY CLARE LOFTUS,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
JOHN C SIMMONS,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
SISTER MARYANNE STEVENS RSM,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
ROGER O CROCKETI',TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
PATRICK SHEAHAN,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
VERNON O CRAWLEY,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
THOMAS FOLEY,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
PATRICIA A MORRIS,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
JOHN DELEONARDIS,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
DEBRA HENDRICKSON,TRUSTEE,1,0,0,0,362177133,148627,Saint Xavier University
ROBERT TENCZAR,VICE—PRESIDENT,40,134778,0,16028,362177133,148627,Saint Xavier University
JOHN PELRINE,VICE—PRESIDENT,40,127847,0,6622,362177133,148627,Saint Xavier University
RAYMOND CATANIA,VICE—PRESIDENT,40,214903,0,75025,362177133,148627,Saint Xavier University
KATHLEEN RINEHART,GENERAL COUNSEL,40,200623,0,20643,362177133,148627,Saint Xavier University
PAUL DEVITO,PROVOST,40,108803,0,3815,362177133,148627,Saint Xavier University
GRAZIANO MARCHESCHI,EX DIRECTOR OF UNIVERSITY MISSION,40,78834,0,22621,362177133,148627,Saint Xavier University
ANGELA DURANTE,PROVOST,40,203598,0,20132,362177133,148627,Saint Xavier University
GLORIA JACOBSON,VICE—PRESIDENT,40,159176,0,27445,362177133,148627,Saint Xavier University
JOHN EBER,VICE—PRESIDENT,40,172075,0,18677,362177133,148627,Saint Xavier University
