name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) ROBERT FOGELMAN II,CHAIR,5,0,0,0,620544854,220808,Memphis College of Art
(2) HENRY DOGGRELL,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(3) SUSAN ARNEY,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(4) RUTH BOWLIN,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(5) DOUG FERRIS,TREASURER,3,0,0,0,620544854,220808,Memphis College of Art
(6) HARRY L GOLDSMITH,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(7) DAVID LUSK,VICE CHAIR,3,0,0,0,620544854,220808,Memphis College of Art
(8) MICHAELV LANDRUM,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(9) BOB LOEB,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(10) MYRON MALL,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(11) JIM RAINES,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(12) VEDA REED,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(13) MURRAY R155,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(14) JEFF SANFORD,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(15) MARK WILLIS,SECRETARY,3,0,0,0,620544854,220808,Memphis College of Art
(16) DOUG SCARBORO,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(17) GARY BACKAUS,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(18) RUSS FLEMING,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(19) GEORGE MABON,BOARD MEMBER,1,0,0,0,620544854,220808,Memphis College of Art
(20) DR RON JONES,PRESIDENT,40,196981,11329,0,620544854,220808,Memphis College of Art
(21) SHERRY YELVINGTON,VP FOR FINANCE AND ADMIN,40,113354,9171,0,620544854,220808,Memphis College of Art
(22) ROBERT E MILLER,VP FOR ACADEMICS,40,139032,4345,0,620544854,220808,Memphis College of Art
(23) SHAWNA ENGEL,VP FOR COLLEGE ADVANCEMENT,40,106828,6149,0,620544854,220808,Memphis College of Art
