name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) JOHN PROUT,CEO—TRIHEALTH 6O,1,0,1455153,328652,311778403,202912,Good Samaritan College of Nursing and Health Science
(2) MORRIS COHEN 6O,PRESIDENT—COLLEGE,00,0,173117,66905,311778403,202912,Good Samaritan College of Nursing and Health Science
(3) STEVEN DUMBAULD MD,TRUSTEE,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(4) RICHARD HOMAN,TRUSTEE,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(5) MEG MCCANN,CHAIR,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(6) MYRTIS POWELL,TRUSTEE,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(7) SR JEANNE ROACH,TRUSTEE,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(8) HAROLD KLINK,TRUSTEE,1,0,0,0,311778403,202912,Good Samaritan College of Nursing and Health Science
(9) DONNA NIENABER ESQ,SECRETARY 6O,1,0,503646,159585,311778403,202912,Good Samaritan College of Nursing and Health Science
(10) CRAIG RUCKER,TREASURER 6O,1,0,590695,138806,311778403,202912,Good Samaritan College of Nursing and Health Science
(11) PATRICIA MCMAHON 6O,DEAN OF ACADEMIC AFFAIRS,00,0,119077,50708,311778403,202912,Good Samaritan College of Nursing and Health Science
(12) MARY KATHMAN 6O,DEAN OF STUDENT/ALUMNI SVC,00,0,106367,33385,311778403,202912,Good Samaritan College of Nursing and Health Science
