name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
MartIn A Moore,ChaInnan,1,0,0,0,430719506,139393,Covenant College
R CraIg Wood,VIce ChaIrman,1,0,0,0,430719506,139393,Covenant College
RIchard T Bowser,Secretary,1,0,0,0,430719506,139393,Covenant College
Gary Haluska,Treasurer,1,0,0,0,430719506,139393,Covenant College
T March Bell,Trustee,1,0,0,0,430719506,139393,Covenant College
Joel Belz,Trustee,1,0,0,0,430719506,139393,Covenant College
BIll Borger,Trustee,1,0,0,0,430719506,139393,Covenant College
WIllIam P Burdette,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr Render CaInes,Trustee,1,0,0,0,430719506,139393,Covenant College
Charles Cox,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr Robert DaVIs,Trustee,1,0,0,0,430719506,139393,Covenant College
Mark GrIggs,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr Bradley HarrIs,Trustee,1,0,0,0,430719506,139393,Covenant College
Rev ErIc Hausler,Trustee,1,0,0,0,430719506,139393,Covenant College
Duncan HIghmark,Trustee,1,0,0,0,430719506,139393,Covenant College
Rob Jenks,Trustee,1,0,0,0,430719506,139393,Covenant College
Rev Lance LeWIs,Trustee,1,0,0,0,430719506,139393,Covenant College
TImothy Pappas,Trustee,1,0,0,0,430719506,139393,Covenant College
Peter B Polk,Trustee,1,0,0,0,430719506,139393,Covenant College
Donald E RIttler,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr MIchael Ross,Trustee,1,0,0,0,430719506,139393,Covenant College
Rev JulIan Russell,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr Stephen SlIgh,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr Gordon SIUIS,Trustee,1,0,0,0,430719506,139393,Covenant College
Dr A CraIg Troer,Trustee,1,0,0,0,430719506,139393,Covenant College
Rev Dale Van Dyke,Trustee,1,0,0,0,430719506,139393,Covenant College
Robert WIlkInson,Trustee,1,0,0,0,430719506,139393,Covenant College
DrJ Derek Halvorson,PreSIdent,40,256659,0,28260,430719506,139393,Covenant College
Dan Wykoff,CFO,40,40502,0,9360,430719506,139393,Covenant College
Dr Jeff Hall,VP AcademIc AffaIrs,40,125535,0,26092,430719506,139393,Covenant College
Marc ErIckson,Exec DIr of Covenant College Fdn,0,121252,0,39198,430719506,139393,Covenant College
Troy Duble,VP ofAdvancement,40,119406,0,21492,430719506,139393,Covenant College
