name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
Michael] Graham 5],PreSIdent,40,0,0,0,310537516,206622,Xavier University
Donna Jones Baker,Trustee,50,0,0,0,310537516,206622,Xavier University
Bruce Brown,Trustee,50,0,0,0,310537516,206622,Xavier University
Vincent C Caponi,Trustee,50,0,0,0,310537516,206622,Xavier University
Michael D Class 5],Trustee,50,0,0,0,310537516,206622,Xavier University
Thomas G Cody,Trustee,50,0,0,0,310537516,206622,Xavier University
Stephen G Cuntz,Trustee,50,0,0,0,310537516,206622,Xavier University
Justin Daffron S],Trustee,50,0,0,0,310537516,206622,Xavier University
Walter C Deye S],Trustee,50,0,0,0,310537516,206622,Xavier University
Dr Salem Foad,Trustee,50,0,0,0,310537516,206622,Xavier University
Philip W GaSIeWIcz,Trustee,50,0,0,0,310537516,206622,Xavier University
Robert S Heidt,Trustee,50,0,0,0,310537516,206622,Xavier University
Daniel S Hendrickson,Trustee,50,0,0,0,310537516,206622,Xavier University
Ann Finefrock Hoffman,Trustee,50,0,0,0,310537516,206622,Xavier University
Natasha A Holiday,Trustee,50,0,0,0,310537516,206622,Xavier University
Barbara J Howard Esq,Vice Chair,50,0,0,0,310537516,206622,Xavier University
Timothy Howe S],Trustee,50,0,0,0,310537516,206622,Xavier University
Gregory G Joseph,Trustee,50,0,0,0,310537516,206622,Xavier University
DaVId LJoyce,Trustee,50,0,0,0,310537516,206622,Xavier University
Robert] Kohlhepp,Chair,50,0,0,0,310537516,206622,Xavier University
Dr John C Lechleiter,Trustee,50,0,0,0,310537516,206622,Xavier University
John B MaydonOVItch,Trustee,50,0,0,0,310537516,206622,Xavier University
W Rodney McMullen,Treasurer,50,0,0,0,310537516,206622,Xavier University
Ralph Michael,Trustee,5,0,0,0,310537516,206622,Xavier University
James A Miller,Trustee,50,0,0,0,310537516,206622,Xavier University
Paul V Muething,Trustee,50,0,0,0,310537516,206622,Xavier University
Katherine S Napier,Trustee,50,0,0,0,310537516,206622,Xavier University
Joseph A Pichler,Trustee,50,0,0,0,310537516,206622,Xavier University
Dr Janet Butler Reid,Trustee,50,0,0,0,310537516,206622,Xavier University
Joseph L Rippe,Trustee,50,0,0,0,310537516,206622,Xavier University
Gary E Robinette,Trustee,50,0,0,0,310537516,206622,Xavier University
Stephen S Smith,Trustee,50,0,0,0,310537516,206622,Xavier University
Robert A Sullivan,Trustee,50,0,0,0,310537516,206622,Xavier University
William Verbryke S],Trustee,50,0,0,0,310537516,206622,Xavier University
Kathlyn R Wade,Trustee,50,0,0,0,310537516,206622,Xavier University
James L Wainscott,Trustee,50,0,0,0,310537516,206622,Xavier University
John F Kucia,Administrative VP,40,274086,0,35986,310537516,206622,Xavier University
Maribeth Amyot,Senior VP and Chief Financ,40,299996,0,32874,310537516,206622,Xavier University
Joseph Feldhaus,General Counsel/Secretary,40,234998,0,32446,310537516,206622,Xavier University
Scott ChadWIck,Provost & Chief Academic,40,231239,0,30928,310537516,206622,Xavier University
Greg Christopher,VP/Athletic Director,40,183947,0,13162,310537516,206622,Xavier University
Gary R Massa,VP Univer5ity Relations,40,266161,0,78071,310537516,206622,Xavier University
Terry C Richards,VP Student Enrollment,40,207629,0,28073,310537516,206622,Xavier University
Christopher L Mack,Head Basketball Coach,40,1139276,0,47385,310537516,206622,Xavier University
Daewoo Park,Professor,40,237811,0,64102,310537516,206622,Xavier University
Marla Phillips,Director Health SerVIces,40,228724,0,27072,310537516,206622,Xavier University
Brian Till,Dean,40,212105,0,23999,310537516,206622,Xavier University
Bruce Miller,Director XaVIer Leadership Center,40,223231,0,62843,310537516,206622,Xavier University
Roger A Fortin,Former Provost/Current Pro,40,152378,0,23935,310537516,206622,Xavier University
