name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
A Jon Prusmack,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Anthony Montalbano Esq,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Chris Larsen,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Christopher] Mahoney,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Clement Y Osei MD,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Edward J Imparato,Trustee,7,0,0,0,131967322,190761,Dominican College of Blauvelt
Frank T MedlCl,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
James A Martin,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
James B Tully,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
James] O'Brien Jr,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Jerry Keahon,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
John Bartolotta,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
John FM Flynn PhD,Trustee,5,0,0,0,131967322,190761,Dominican College of Blauvelt
John T Dillon Jr,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Joseph P Corless,Trustee,7,0,0,0,131967322,190761,Dominican College of Blauvelt
Kenneth R Marks,Board Chairman,7,0,0,0,131967322,190761,Dominican College of Blauvelt
Mary Kay VYSkOCII Esq,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Michael K Breen Esq,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Pat MIele,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
Robert Vatter,Trustee,3,0,0,0,131967322,190761,Dominican College of Blauvelt
RossJ Pepe,Trustee,5,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Anne Daniel Young OP,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Catherine Howard OP,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Gertrude Simpson OP,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Kathleen Sullivan OP,Chancellor,35,100267,14272,0,131967322,190761,Dominican College of Blauvelt
Sr Mary Ann Collins OP,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Mary Eileen O'Brien OP,PreSIdent,35,236656,14272,0,131967322,190761,Dominican College of Blauvelt
Sr Mary Flood OP MD PhD,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Sr Noreen Walsh OP,Trustee,2,0,0,0,131967322,190761,Dominican College of Blauvelt
Steven T Sabatini,Vice Chairman,7,0,0,0,131967322,190761,Dominican College of Blauvelt
THOMAS NOWAK,VP OF ACADEMIC AFFAIRS,35,131034,21304,0,131967322,190761,Dominican College of Blauvelt
ANTHONY CIPOLLA,VP FINANCIAL AFFAIRS,35,138265,19988,0,131967322,190761,Dominican College of Blauvelt
MICHAEL KELLY,DIR OF GRADUATE STUDIES,35,117594,18761,0,131967322,190761,Dominican College of Blauvelt
VALERIE OLSEN,DIR PHYSICAL THERAPY PROGRAM,35,122595,20206,0,131967322,190761,Dominican College of Blauvelt
BRIAN FERNANDES,VP OF ENROLLMENT,35,127692,21486,0,131967322,190761,Dominican College of Blauvelt
RUSSELL DIAZ,EXECUTIVE DIRECTOR OF IT,35,121093,19344,0,131967322,190761,Dominican College of Blauvelt
