name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
(1) Stephen C Ainlay,Trustee,1,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(2) Matthew J Bette,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(3) Raymond A Bleser,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(4) Walter S Borisenok,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(5) Richard H Daffner,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(6) J Gordon Dailey,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(9) Rocco F Giru22i,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(10) Hugh A Johnson,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(11) Jeanette Lamb,Trustee,5,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(12) Joseph M Lapetina,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(13) Marion T Morton,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(14) Dr Lee S Shapiro,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(15) Mr Scott M Terrillion,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(16) Michael Duteau,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(17) Susan Learned,Trustee,,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(18) Herbert G Chorbajian,Chairman,1,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(19) Bridget Ann Hart,Vice Chair,1,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(20) Christopher Mitiguy,Treasurer,1,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(21) KandyceJ Daley,Secretary,1,0,0,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(22) James,PreSIdent,60220,493932,62119,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(23) John Demo,Provost,40,209230,23655,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(24) Shaker Mousa,Vice Provost of Research,40,412746,28000,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(25) Angela Dominelli,Dean Pharmacy & Pharmaceutical Sci,40,191413,22166,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(26) Mehdi Borou1erdi,Professor,40,178446,19616,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(27) Robert Hamilton,Associate Dean and Professor,40,177719,20035,0,141423161,188526,Albany College of Pharmacy and Health Sciences
(28) Gerald Katzman,Legal Cousel,40,177154,19277,0,141423161,188526,Albany College of Pharmacy and Health Sciences
"Chaitwells PO Box Boston MA Food serVIces 2,230,708","Colonie Mechanical Contractors Inc Railroad Avenue Albany NY construction 662,208",417632,130,12208,886598,141423161,188526,Albany College of Pharmacy and Health Sciences
"UniverSIty Heights Association Inc New Scotland Avenue Albany NY Security 886,598","Bette & Cring LLC Century Hill Drive Latham NY construction 353,986",130,17,12205,662208,141423161,188526,Albany College of Pharmacy and Health Sciences
"Colonie Mechanical Contractors Inc Railroad Avenue Albany NY construction 662,208","Janitorial serVIces 268,548",17,26,121102128,353986,141423161,188526,Albany College of Pharmacy and Health Sciences
