name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
TIMOTHY J BAILEY,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
BETSY O BAREFOOT,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JOHN S BOGGS,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
HARLEY C DICKSON JR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
LLOYD G FISHER,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
RICHARD T GARDNER,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JIMMY HARRIS,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
SUSAN T HATCHER,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JAMES E HOLMES III,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
J PHILLIP JEROME,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
PETER JOHNSON,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
A EDWIN JONES,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ROBERT S LAWRENCE,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
KATHI L LEVINE,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ALTON T LOFTIS,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
LINDA MARTINSON,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JOSEPH P MCGUIRE,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
BARBARA NESBITI',DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JACK PARKER,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ALFRED F PLATI' JR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
DAVID E SHI,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
RAY N SIMMONS,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
WILLIAM C STANBACK,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
JERRY STONE,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ELIZABETH O TAYLOR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
DONA D VAUGHN,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
W HEATHLEY WELDON,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
C MICHAEL WHITEHEAD,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
RALPH L ABERNETHY JR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
DOUGLAS W BOOTH,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ROBERT I DALTON JR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
F CROWDER FALLS,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
BERNARD R FITZGERALD,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
DYEANN B JORDAN,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
ALBERT G MYERS JR,DIRECTOR,1,0,0,0,560532297,198066,Brevard College
REGINALD D HEINITSH JR,CHAIR,1,0,0,0,560532297,198066,Brevard College
DONALD L MOORE,VICE CHAIR,1,0,0,0,560532297,198066,Brevard College
BARBARA HULSEY,SECRETARY,1,0,0,0,560532297,198066,Brevard College
DAVID JOYCE,PRESIDENT,40,220363,0,15462,560532297,198066,Brevard College
DEBORAH HALL,VP BUSINESS & FINANCE,40,94975,0,5526,560532297,198066,Brevard College
CHAD R HOLT,VP ADMISSIONS & FINANCIAL AID,40,108065,0,5526,560532297,198066,Brevard College
