name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
MARY J BARNEBY,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
PHILIP H BARTELS,CHAIRMAN OF THE BOARD,2,0,0,0,060761704,129941,University of New Haven
MARC N BENHURI FROM,BOARD OF GOVERNORS,13114,0,0,0,060761704,129941,University of New Haven
SAMUEL S BERGAMI JR,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
KENNETH W BIERMACHER,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
GAIL L BREKKE,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
WILLIAM L BUCKNALLJR,VICE CHAIRMAN OF THE BOARD,2,0,0,0,060761704,129941,University of New Haven
FRANK P CARRUBBA,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
CECILA K CARTER,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
WILLIAM J CHOWANEC,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
FRANK F DELLACAMERA JR,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
JOHN J FALCONI,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
MICHAEL FEDELE FROM,BOARD OF GOVERNORS,41114,0,0,0,060761704,129941,University of New Haven
ROSA M GATTI,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
JEFFREY P HAZELL,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ROBERT M LEE FROM,BOARD OF GOVERNORS,7113,0,0,0,060761704,129941,University of New Haven
THOMAS K LEWIS JR,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ALLEN G LOVE,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
RAYMOND J MARGIANO,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
KEVIN A MYATT,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
DAVID J PETERSON,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
VICTOR M POLANCO,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ERNEST F SCHAUB,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ALLISON K SCHIEFFELIN WALKER,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ANTHONY PSCILLIA FROM,BOARD OF GOVERNORS,7113,0,0,0,060761704,129941,University of New Haven
STEPHEN T TAGLIATELA,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
SAMUEL E THURSTON,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
DOUGLAS D WATTS,BOARD OF GOVERNORS,1,0,0,0,060761704,129941,University of New Haven
ERICA HSTEINER THRU,BOARD OF GOVERNERS,102813,0,0,0,060761704,129941,University of New Haven
Steven Kaplan,PreSIdent,35,629403,0,77950,060761704,129941,University of New Haven
George S Synodi,VP Finance & Administration,35,304753,0,78782,060761704,129941,University of New Haven
James McCoy,VP Enrollment Management,35,289115,0,53368,060761704,129941,University of New Haven
Richard Tuchman,VP UniverSIty Advancement,35,247438,0,31133,060761704,129941,University of New Haven
Caroline K02Iatek,VP Human Resources,35,216972,0,57153,060761704,129941,University of New Haven
Daniel J May,Provost & Sr VP Acadmic Affair,35,168957,0,38290,060761704,129941,University of New Haven
DaVId Dauwalder,Provost & Sr VP Acadmic Affair,35,94941,0,26839,060761704,129941,University of New Haven
Ronald S Harichandran,Dean TCoE,35,247072,0,49059,060761704,129941,University of New Haven
Richard Ward,Assoc VP Special Programs,35,212338,0,60804,060761704,129941,University of New Haven
Mario T Gaboury,DEAN COLLEGE OF CRIM JUSTICE,35,209477,0,59741,060761704,129941,University of New Haven
DEAN COLLEGE OF CRIM JUSTICE,"X 198,341 37,268",,35,0,0,060761704,129941,University of New Haven
Elizabeth B DaVIs,Dean College of Busmess,35,198341,0,37268,060761704,129941,University of New Haven
Marsha Ham,Assoc VP & Dean Life & E Learn,35,196365,0,36742,060761704,129941,University of New Haven
Gayle Tagliatela,Chief of Staff & Univ Sectry,35,178080,0,47366,060761704,129941,University of New Haven
Lourdes M Alvarez,Dean College A&S,35,180226,0,35860,060761704,129941,University of New Haven
LOUIS C Annino,Assoc VP Facilities,35,188328,0,25917,060761704,129941,University of New Haven
Ira H KleInfeld,Assoc Provost Graduate Study,35,132403,0,43634,060761704,129941,University of New Haven
Peter Rossomando,Head Coach — M Football,35,206192,0,46537,060761704,129941,University of New Haven
KeVIn J Phillips,Assoc VP Enrollment Mgmt,35,187341,0,34182,060761704,129941,University of New Haven
Henry Lee,Assoc VP/ Professor,35,194226,0,27047,060761704,129941,University of New Haven
Kamal P Upadhyaya,Department Chair,35,173339,0,42265,060761704,129941,University of New Haven
Cheng Lu Wang,DEPARTMENT CHAIR,35,165072,0,48051,060761704,129941,University of New Haven
Margaret Jablonski,VP Student Affairs,35,18043,0,1380,060761704,129941,University of New Haven
