name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
HON JOYCE LONDON ALEXANDER,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS JEAN AXLINE,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR HAL BELODOFF,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MRS KAREN COTTON CHAPLIN,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS WHITNEY LUMAN BROWN,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR RICHARD A JALKUT,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS JUANITA JAMES,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS JANA KARP,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS JACQUELINE LEACH,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS LAUREN MANAFORT,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR MICHAEL E MOONEY,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MRS CAROL C MORIARTY,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS KAREN V MORTON,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS MICHELLE O'BRIEN,"TRUSTEE, CLERK",1,0,0,0,042103589,166452,Lesley University
MR DONALD M PERRIN,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS ALLENE RUSSELL PIERSON,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MRS DEBORAH SCHWARTZ RAIZES,"TRUSTEE, CHAIR",1,0,0,0,042103589,166452,Lesley University
MR THOMAS N RILEY,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
DR JOTHY ROSENBERG,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS BARBARA WEINSTEIN RUSSELL,"TRUSTEE, TREASURER",1,0,0,0,042103589,166452,Lesley University
MR ROBERT SAGE,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MRS NAOMI NASON SKOLER,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR KENNETH Z SLATER,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR GARY SMITH,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS JANET STEINMAYER,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MS LORING LOW STEVENS,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
MR HANS D STRAUCH,"TRUSTEE, VICE CHAIR",1,0,0,0,042103589,166452,Lesley University
MR DAVID A SWOPE,TRUSTEE,1,0,0,0,042103589,166452,Lesley University
JOSEPH B MOORE,PRESIDENT,40,636949,0,90731,042103589,166452,Lesley University
WAYNE SELASE WILLIAMS,PROVOST,40,282466,0,14007,042103589,166452,Lesley University
MARY LOU BATT,VP OF ADMINISTRATION,40,208642,0,22095,042103589,166452,Lesley University
BERNICE BRADIN,VP OF FINANCE/CFO,40,206613,0,26421,042103589,166452,Lesley University
KATHERINE MCWEY,ASSISTANT TO THE PRESIDENT,40,68044,0,20499,042103589,166452,Lesley University
MARY D COLEMAN,DEAN OF CLAS,40,167853,0,11805,042103589,166452,Lesley University
DEAN OF CLAS,"X 193,177 16,118",,40,00,0,042103589,166452,Lesley University
MARY LOU DYMSKI,VP OF BUDGETING & FIN PLANNING,40,193177,0,16118,042103589,166452,Lesley University
JONATHON GILLETTE,DEAN OF GRAD SCHOOL OF EDUCATION,40,184867,0,28376,042103589,166452,Lesley University
ANNA KOVEROLA,DEAN OF GSASS,40,161124,0,33354,042103589,166452,Lesley University
SHIRIN PHILIPP,GENERAL COUNSEL,40,194497,0,14329,042103589,166452,Lesley University
TIMOTHY ROBISON,VP OF ENROLLMENT MANAGEMENT,40,155388,0,25862,042103589,166452,Lesley University
RANDY STABILE,VP OF ADVANCEMENT,40,189555,0,24694,042103589,166452,Lesley University
STANLEY TRECKER,DEAN OF LUCAD,40,177008,0,15373,042103589,166452,Lesley University
JOSEPH CAMBONE,SENIOR ASSOCIATE DEAN,40,165562,0,25435,042103589,166452,Lesley University
IRENE FOUNTAS,DIRECTOR OF READING RECOVERY,40,162050,0,21942,042103589,166452,Lesley University
DIRECTOR OF READING RECOVERY,"X 163,562 14,277",,40,00,0,042103589,166452,Lesley University
LISA IJIRI,ASSOCIATE PROVOST,40,163562,0,14277,042103589,166452,Lesley University
MARY PATRICIA LOHSE,CHIEF OF STAFF,40,161575,0,26803,042103589,166452,Lesley University
GEORGE SMITH,DIRECTOR OF OPERATIONS,40,143233,0,29478,042103589,166452,Lesley University
