name,title,hours,salary1,salary2,salary3,fein,unitid,institutionname
RICHARD GESCHKE ESQ,CHAIR,5,0,0,0,231365966,215691,Rosemont College
DAVID J LOGAN,VICE CHAIR,1,0,0,0,231365966,215691,Rosemont College
SHARON CLARK,SECRETARY,1,0,0,0,231365966,215691,Rosemont College
PATRICIA PHILLIPS SHCJ,TREASURER,1,0,0,0,231365966,215691,Rosemont College
SHARON LATCHAW HIRSH PHD,PRESIDENT,50,236578,0,19855,231365966,215691,Rosemont College
MARY ANN BUCKLEY SHCJ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
CATHIE COLEMAN—DICKSON,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
GERARD P CUDDY,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
CHARLES] CURRIE SJ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
MARGARET DOYLE SHCJ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
MARIA A FEELEY ESQ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
STEPHEN P FERA,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
SEAN H FITZPATRICK,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
JOHN GILLEN,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
WILLIAM J GREEN,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
SANDRA LINCOLN SHCJ PHD,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
CLARE F MACKIE,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
ANN MARSHALL,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
ROBERT] MASSA ED D,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
EILEEN MCDEVITT SHCJ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
MARIANNE MCGONIGLE,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
MARK NICOLETTI,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
PATRICIA A PILIA PHD,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
MARGO B POLETT,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
SCOTT R REIDENBACH ESQ,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
RONALD R REMICK PHD MBA,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
KATHLEEN M ROTONDARO,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
JUDITH WILKINSON,TRUSTEE,1,0,0,0,231365966,215691,Rosemont College
VERONICA AHERN ESQ,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
MARION L DAILEY,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
ELIZABETH FITZMAURICE SHCJ,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
MARGARET SACHS HEALEY,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
PAULINE M MCSHAIN SHCJ,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
MARGARET MARY SHERRY,HONORARY TRUSTEE (NON—VOTING),1,0,0,0,231365966,215691,Rosemont College
RANDY L ELDRIDGE DBA CPA,CFO,50,101916,0,13315,231365966,215691,Rosemont College
KEVIN MCINTYRE,VP ENROLLMENT MANAGEMENT/ADMISSIONS,40,119841,0,15300,231365966,215691,Rosemont College
B CHRISTOPHER DOUGHERTY PHD,PROVOST/VP ACADEMIC AFFAIRS,40,115617,0,25740,231365966,215691,Rosemont College
CHRISTYN MORAN,VP COLLEGE RELATIONS,40,88224,0,24733,231365966,215691,Rosemont College
